Ulasan,Sentiment Score,Sentiment
tiket masuk dewasa ribu khusus pelajar ribu menunjukkan kartu pelajar ruangan banyak yang kosong tidak terisi apapun perlu perawatan penyegaran lebih menarik dikunjungi,-3,negatif
selama semarang baru kali menyempatkan mampir masuk lawang sewu biasanya lihat luar ternyata bagus di dalamnya lawang sewu tempatnya keren buat foto foto,-2,negatif
lepas candi borobudur berakhir waktu sewa sepeda motor kupakai kurang lebih pukul wib tiba yogyakarta sepanjang jalan magelang yogyakarta empat kali kuhitung hampir nabrak orang mengantuk tidak ditiru siapapun mengendarai usahakan jangan ngantuk fatal akibatnya sepeda motor kutepikan mencoba istirahat sejenak tidak lama kulanjutkan perjalanan hingga disuatu rumah makan dekat kampus universitas pembangunan nasional upn yogyakarta makan temanku sempat bercerita lawang sewu ada semarang tahu rencanaku kata disana banyak hantu rasa penasaranku mulai membuncah benar tidaknya cerita mistis lawang sewu dibuktikan melihat langsung tempatnya selesai makan aku diantarnya halte trans jogja melanjutkan perjalanan semarang melalui terminal jombor tiga jam berlalu pasca berangkat terminal jombor sampailah terminal bayangan sukun semarang jaraknya kota kira kira sepanjang kami baru menginjakan kaki faham daerah semarang ojek daring jadi solusi mengantar saja tarif menyesuaikan lagi lelahku pulih kemarin kurang tidur ah payah barusaja semarang belum apa apa tumbang gumamku gagal rencana memotret suasana malam semarang ditambah hujan deras disertai petir terus menerjang hingga pagi kubuat jadwal alarm menikmati sunrise nasib sama menimpa kesiangan bersama cuaca pagi masih mendung kenyataan hantu lawang sewu difaktakan sesampainya lawang sewu ternyata jadwalnya kepagian terlalu semangant mungkin jam buka museum pukul wib kedatanganku kesana pukul terpaksa sedikit berkeliling mendapatkan secangkir kopi di warung lawang sewu jaman merupakan bangunan bekas kantor nederland indische maatschappij nis dibangun tahun berakhir tahun arsitek c tidak citroen pasca kemerdekaan bangunan megah berlantai pernah digunakan sebaga kantor djawatan kereta api repoeblik indonesia dkari perseroan terbatas kai sekarang bangunan disebut lawang sewu memiliki pintu banyak juga pernah dijadikan kantor badan prasarana komando daerah iv diponegoro kantor wilayah perhubungan jawa tengah masa perjuangan gedung terletak di jalan pemuda semarang jawa tengah ini juga memiliki sejarah tersendiri pernah dijadikan tempat peristiwa perang lima hari angkatan muda kereta api melawan kempetai kidobutai jepang pertengahan oktober ada hantu diceritakan temanku kalau sudut sudut bangunan yang relatif gelap banyak saya menemukan hantu sudah bisa disimpulkan cerita hantu palsu,-251,negatif
menyenangkan menghabiskan waktu sama teman sini tempat lumayan bersih waktu berkeliling ditemani sama pemandu jadinya enak informasi cukup jelas terus pemandunya sudah tahu betul spot bagus buat difoto,-21,negatif
sudah asing dong ya lawang sewu atau gedung seribu pintu lokasinya strategis banget jadi musah kesini ohiya htm nya rp ribu orang sebanding kok ornamen gedung tua sejaranya agak serem hehe,-13,negatif
lawang sewu bangunan bersejarah masa belanda berasa semarang kalian melihat banyak pintu apik instagramable cukup ribu saja tiket masuk lawang sewu,-11,negatif
salah satu warisan kolonial bekas kantor manajeman nism masa jepang menjadi tempat penjara orang yang melawan jepang,-3,negatif
seangker bayangkan banyak sekali spot berfoto berasa tepat jantung kota semarang anda bisa mengunjungi museum mandala kota lama atapnya bisa foto background tugu muda akan terlupakan,-22,negatif
sejarah panjang yang alhamdulillah terjaga kami bisa menyaksikannya sejarah akan tahu apa sebenarnya yang terjadi massa lalu semoga semua arwahnya dalam maassa tragedi di terima ampuni dosaxnya,-1,negatif
lawang sewu bagus nambahin pengetahuan sejarah tempatnya bersih sejuk banyak spot foto,5,positif
walaupun gedung terkenal keangkerannya sebenarnya gedung amat sangat bagus pengetahuan segi bangunan termasuk lama masih bagus rapi arsitekturnya sangat luar biasa sebaiknya bila berkunjung kesini menyewa guide penjelasan penjelasannya guide nya mahal lebih sukarela bahkan guide bisa mengambil gambar sehingga foto dihasilkan bagus sekali waktu tepat berkunjung jam jam sore disaat lampu gedung dinyalakan terlihat megah sekali gedung,-26,negatif
hotel naik mobil daring kesini tempatnya mudah ditemui karena pusat kota harga masuk relatif murah tempatnya bagus agak horor hawanya kurang enak terutama di lantai atas untuk wisata sejarah disini cukup rekomendasi,-4,negatif
temukan sensasi berdeda mengunjungi gedung lawang sewu malam hari lampu redup membuat suasana tenang sekaligus misterius hmm,-1,negatif
bangunan bersejarah masih cukup terawat membayar tiket masuk ditawarkan guide yang menemani menjelaskan sejarah lawang sewu biaya tambahan lupa jadi berkeliling sekaligus mengetahui sejarah lwang sewu,-8,negatif
lawang sewu gedung perkantoran milik perusahaan kereta api belanda masih kokoh berdiri jumlah pintu tidak terhitung membuat pengunjung semakin penasaran masuk dalamnya arsitektur kolonial teilhat sangat elegan menjadi destinasi wajib dikunjungi berasa semarang,-3,negatif
lokasinya berasa tepat disamping tugu muda semarang buat lokasi parkir pengunjungnya khususnya mobil sulit apabila musim ramai tiket masuknya lumayan terjangkau lokasinya luas terdiri bangunan tua di dalamnya terisi sejarah perkeretaapian indonesia,-12,negatif
beberapa kali mengunjungi lawang sewu bangunan bersejarah sepertinya menjadi icon kota semarang dibangun penjajahan belanda terletak dekat bundaran tugu muda semarang gedung pernah menjadi kantor djawatan kereta api repoeblik indonesia sekarang bernama perseroan terbatas kereta api indonesia anak anak cukup senang tempat jika sedang jalan jalan semarang,-18,negatif
gedung bekas peninggalan belanda kini dijadikan objek wisata memiliki tampilan cukup mempesona,-1,negatif
bangunan tua cukup lama terawat cukup keren pemanfaatan dilakukan pemkot semarang semoga terus terjaga yang punya kemampuan dunia please masuk ditutup dahulu tidak bergesekan yang dalam,-34,negatif
bagus gedung yang mempunyai nilai sejarah kuat perlu pertahankan di rawat tentunya terdiri beberapa gedung sempat bingung jalan keluar nya banyak nya pintu,-5,negatif
pertama mau masuk pikiran angker pas masuk tempatnya sangat bagus banyak sejarah indonesia masih tersimpan di sini keren tempatnya,-9,negatif
bangunan satu merupakan point wisata kota semarang siapa tidak tahu lawang sewu bangunan bersejarah memiliki ciri khas keunikan tersendiri sesuai namanya bangunan memiliki seribu pintu gaya klasiknya andalan kota semarang satu menyajikan wisata horor bisa melihat bangunan bawah tanah bekas digunakan pembantaian tentunya didampingi pemandu sana,-1,negatif
bangunan lawang sewu dibangun februari nama het hoofdkantor van de nederlands indische spoorweg maatschappij kantor pusat nis letak stasiun samarang nis berasa dekat rawa urusan sanitasi kesehatan menjadi pertimbangan pentinguntuk masuk dalam gedung lawang sewu dikenakan biaya orang gedung sekarang milik perseroan terbatas kai persero,2,positif
banyak pintu hanya beberapa digunakan pengunjung cerita misterius dalamnya membuat penasaran bisa berkunjung kesana,-15,negatif
tempatnya klasik bangunannya bagus suasananya horor lantai tidak dilihat juga dengan bawah tanahnya,-11,negatif
disini mengetahui sejarah tentang lawang sewu bisa keliling lihat museum ada film tentang sejarah lawang sewu harga tiket murah saja jangan lupa foto keren habis,0,negatif
lawang sewu bahasa indonesia nya berarti seribu pintu masuk salah satu banguna bersejarah semarang memberikan kesan sedikit mistis bagus mengenalkan sejarah anak,-11,negatif
wista sejarah wajib kunjungi kalau semarang tiket masuk mahasiswa umum pemburu foto di sini banyak spot foto,0,negatif
semarang ke lawang sewu kurang pas lawang sewu salah satu icon kota semarang gedung cukup megah zamannya sebagai pecinta wisata sejarah luar biasa,-21,negatif
salah satu ikon kota semarang lawang sewu bangunan masuk cagar budaya kota semarang memeliki cerita panjang sangat membuat orang penasaran ayo lawang sewu,-19,negatif
hanya sekadar wisata juga belajar sejarah pintunya sendiri seribu berani untuk menghitungnya,-7,negatif
sangat murah backpacker cocok untuk wisata keluarga teman teman yang menyukai sejarah jauh kesan horror yang beritakan tv view bagus dekat pusat kota sangat sulit menemukan toko souvenir khusus lawang sewu disekitaran area berjalan beberapa ratus meter harus menemukan jejeran toko yang berjualan oleh khas semarang baik people baik vibe,-4,negatif
memperkenalkan anak anak kepada warisan jaman belanda lawang sewu temani jelaskan seorang pemandu sesekali di ceritakan horor entah benar tidak kami merasakan berpikir bangunan sangatlah indah megah di lihat sejarah tahun berdirinya bangunan lengkap lorong bawah tanah yang katanya digunakan ruang penyekapan penyiksaan,-34,negatif
lawang sewu dikenal wisatawan domestik hingga manca negara sekarang lebih bersih terawat kesan angker selama melekat perlahan tiada salut buat pemerintah kota semarang terus merawat mempromosikan bangunan bersejarah sebagai destinasi wisata tidak dilewatkan berasa semarang,-13,negatif
kedua kalinya ke sini terakhir kali beberapa perubahan letak mushala beberapa display saya sayangkan basement pernah difungsikan penjara tidak dikunjungi tempatnya indah menyimpan banyak sejarah informasi kereta api negeri tidak perlu bingung kamu juga menyewa tour guide dekat loket perjalanan lawang sewu berasa lebih nyaman semua ramah santai berinteraksi buat yang doyan foto foto di eksplor habis deh,-25,negatif
jendela kamar hotel menghadap lawang sewu jadi wajib jalan sebentar kemari bangunan belanda terawat baik bersih menyuguhkan sejarah bangunan tersebut tiket masuk umum rp pelajar mahasiswa rp jasa pemandu wisata ingin mengerti detail bangunan berkunjung hari minggu siang banyak rombongan pelajar turis mancanegara berkunjung kemari yang bilang bangunan angker saya tidak merasakan apa apa tuh,-30,negatif
tempatnya bersih sangat tertata rapi banyak petunjuk denah lokasi jelassayangnya akses bunker bawah tanah ditutuppadahal yang menjadi daya tarik wisatawan kesanaall bagus,6,positif
cantik banget kalau malam tiket masuk ada guide yang ramah menawarkan diri kalau suka foto baiknya data jam an sampai jam an jadi hawa horor terasa haha,-7,negatif
pertama kalinya masuk sini denger cerita nya dahulu pas sudah masuk benar saja dong merinding banget gedungnya memang keren parah sih buat foto foto vintage cocok banget kelihatan megah banget kalau semarang wajib banget kesini memang jadi icon semarang banget,-5,negatif
bangunan tua peninggalan belanda yang terawat baik banyak sejarah perkereta api indonesia rekomendasi liburan keluarga yang sedikit mengganggu belum adanya lahan parkir khusus mesti parkir pinggir jalan,5,positif
datang siang hari sini kesan angker selama tersebar media sepertinya terasa justru kesan keindahan keteduhan tengah teriknya semarang,-17,negatif
sudah kali kesini banyak perubahan makin bersih salah satu wajib kunjungi kesemarang iconik banget tempat nyaman sejuk pasti bersih cuma kamar mandinya yng harus perbaikan over all bagus,-19,negatif
sebelumnya gedung kurang terawat meskipun masuk cagar budaya dijadikan kantor sebuah departemen pemerintahan banyak bagian gedung rusak tidak indah kesan angkernya sangat kuat kemudian adanya keseriusan pemerintah sekarang gedung mengalami perubahan perbaikan besar menyeluruh tampilan gedung betul mengalami perubahan sekarang gedung terlihat baru memang kesan angker ada anggun menjadi landmark kota semarang malam hari banyak wisatawan berkunjung ayo semarang semarang setara semarang hebat,-18,negatif
berkali kali semarang baru kali berkesempatan mampir gedung lawang sewu tempatnya sangat bagus banyak bisa dipakai spot foto merupakan gedung bersejarah khususnya perkembangan per kereta api an indonesia cuma sepertinya dikelola maksimal lebih baik disediakan cafe resto membuat pengunjung lebih betah mudah mendapatkan makanan minuman kondisi membutuhkan,-2,negatif
lawang sewu wajib dikunjungi kala semarang lawang sewu terkenal sampai misterinya angker banyak banget pintu coba saja hitung kalau selo banget wkwkluas men museum sejarah kereta api karena dahulu lawang sewu pernah jadi kayak stasiun begitu diluarnya masih didalam komplek lawang sewu lokomotif bisa ajak berfoto,-14,negatif
lawang sewu gedung seribu pintu sudah terkenal sejak lama atas misteri nya gedung terlihat sangat kokoh pintu yang sangat banyak merupakan bekas stasiun kereta api zaman penjajahan belanda di zaman jepang gedung digunakan tempat pembantaian manusia area bawah tanah lawang sewu terkenal angker saat area bawah tanah lagi dimasuki pengunjung meski tua gedung ini terlihat sangat terawat baik sangat bersih,-18,negatif
salah satu tempat ikonik kota semarang tempatnya berasa tengah kota sangat megah merupakan tempat wisata wajib dikunjungi ke kota semarang,-14,negatif
tidak semarang namanya kalau tidak sini sejarah pengetahuan ulasan sama yang lah harga tiket dewasa ke,1,positif
lawang sewu pernah bosen selalu kangen bangunan lama masih terawat baik juga sejarah perkereta apian lengkap,-17,negatif
tempatnya nyaman meriah tidak dahulu terkesan angker renovasi tempat lebih bagus dikunjungi malam hari lampu dekorasi lampu hias di jalan pemuda menyala,10,positif
kalau semarang wajib banget datang kesini gedung kuno telah pembaruan untuk foto dapat instagramable,-6,negatif
meski ditengah kota yang katanya minim parkir pengunjung yang membawa kendaraan mobil motor tidak perlu khawatir dilokasi tersedia parkir yang memadai masuk lokasi dewasa bayar ribu anak ribu ruang bawah tanah bekas penjara perlu rogoh kocek ribu dengan guide nambah ribu dilokasi tersedia foodcourt dengan harga standar semarang lupa untuk kaum muslim tersedia mushalla lokasi tersebut dengan air wudhu yang insyaallah bersih lawang sewu dulu nya merupakan kantor kereta api jaman belanda nis gedung berkaitan dengan pertempuran hari disemarang pejuang ri dengan jepang pemerhati seni arsitektur akan menemui arsitektur ciri khas belanda disana informasi terkait pemugaran lawang sewu mulai dari ornamen kaca bata yang digunakan sebagai tembok sampai dengan atap dinamakan lawang sewu karena jumlah jendelanya mendekati seribu pun aktualnya pintu jendela jadi satu pintu memiliki kurang lebih jendela besar khas arsitektur belanda disini dapat naik area atap yang kalau siang panas rasa penasaran akan mengurangi efek panas tersebut para turis berkunjung kesini tidak rugi sendiri x berkunjung kunjungan selanjutnya mau mencoba sendiri ruang bawah tanah malam hari dibuka untuk event tertentu salam trip,-41,negatif
