Ulasan,Sentiment Score,Sentiment
sejarah panjang yang alhamdulillah jaga kami bisa saksi sejarah akan tahu apa benar yang jadi massa lalu moga semua arwah dalam maassa tragedi di terima ampun dosaxnya,-1,negatif
lawang sewu bagus nambahin tahu sejarah tempat bersih sejuk banyak spot foto,5,positif
walaupun gedung kenal angker benar gedung amat sangat bagus tahu segi bangun masuk lama masih bagus rapi arsitektur sangat luar biasa baik bila kunjung kesini sewa guide jelas jelas guide nya mahal lebih sukarela bahkan guide bisa ambil gambar sehingga foto hasil bagus sekali waktu tepat kunjung jam jam sore saat lampu gedung nyala lihat megah sekali gedung,-26,negatif
hotel naik mobil daring kesini tempat mudah temu karena pusat kota harga masuk relatif murah tempat bagus agak horor hawa kurang enak utama di lantai atas untuk wisata sejarah sini cukup rekomendasi,-4,negatif
temu sensasi berdeda unjung gedung lawang sewu malam hari lampu redup buat suasana tenang sekaligus misterius hmm,-1,negatif
bangun sejarah masih cukup awat bayar tiket masuk tawar guide yang tani jelas sejarah lawang sewu biaya tambah lupa jadi keliling sekaligus tahu sejarah lwang sewu,-8,negatif
lawang sewu gedung kantor milik usaha kereta api belanda masih kokoh diri jumlah pintu tidak hitung buat unjung makin penasaran masuk dalam arsitektur kolonial teilhat sangat elegan jadi destinasi wajib kunjung asa semarang,-3,negatif
lokasi asa tepat samping tugu muda semarang buat lokasi parkir unjung khusus mobil sulit apabila musim ramai tiket masuk lumayan jangkau lokasi luas diri bangun tua di dalam isi sejarah perkeretaapian indonesia,-12,negatif
beberapa kali unjung lawang sewu bangun sejarah seperti jadi icon kota semarang bangun jajah belanda letak dekat bundar tugu muda semarang gedung pernah jadi kantor djawatan kereta api repoeblik indonesia sekarang nama persero batas kereta api indonesia anak anak cukup senang tempat jika sedang jalan jalan semarang,-18,negatif
gedung bekas tinggal belanda kini jadi objek wisata milik tampil cukup pesona,-1,negatif
bangun tua cukup lama awat cukup keren manfaat laku pemkot semarang moga terus jaga yang punya mampu dunia please masuk tutup dahulu tidak gesek yang dalam,-34,negatif
bagus gedung yang punya nilai sejarah kuat perlu tahan di rawat tentu diri beberapa gedung sempat bingung jalan keluar nya banyak nya pintu,-5,negatif
pertama mau masuk pikir angker pas masuk tempat sangat bagus banyak sejarah indonesia masih simpan di sini keren tempat,-9,negatif
bangun satu rupa point wisata kota semarang siapa tidak tahu lawang sewu bangun sejarah milik ciri khas uni sendiri sesuai nama bangun milik ribu pintu gaya klasik andal kota semarang satu saji wisata horor bisa lihat bangun bawah tanah bekas guna bantai tentu damping pandu sana,-1,negatif
bangun lawang sewu bangun februari nama het hoofdkantor van de nederlands indische spoorweg maatschappij kantor pusat nis letak stasiun samarang nis asa dekat rawa urus sanitasi sehat jadi timbang pentinguntuk masuk dalam gedung lawang sewu kena biaya orang gedung sekarang milik persero batas kai persero,2,positif
banyak pintu hanya beberapa guna unjung cerita misterius dalam buat penasaran bisa kunjung kesana,-15,negatif
tempat klasik bangun bagus suasana horor lantai tidak lihat juga dengan bawah tanah,-11,negatif
sini tahu sejarah tentang lawang sewu bisa keliling lihat museum ada film tentang sejarah lawang sewu harga tiket murah saja jangan lupa foto keren habis,0,negatif
lawang sewu bahasa indonesia nya arti ribu pintu masuk salah satu banguna sejarah semarang beri kesan sedikit mistis bagus kenal sejarah anak,-11,negatif
wista sejarah wajib kunjung kalau semarang tiket masuk mahasiswa umum buru foto di sini banyak spot foto,0,negatif
semarang ke lawang sewu kurang pas lawang sewu salah satu icon kota semarang gedung cukup megah zaman bagai cinta wisata sejarah luar biasa,-21,negatif
salah satu ikon kota semarang lawang sewu bangun masuk cagar budaya kota semarang lik cerita panjang sangat buat orang penasaran ayo lawang sewu,-19,negatif
hanya sekadar wisata juga ajar sejarah pintu sendiri ribu berani untuk hitung,-7,negatif
sangat murah backpacker cocok untuk wisata keluarga teman teman yang suka sejarah jauh kesan horror yang berita tv view bagus dekat pusat kota sangat sulit temu toko souvenir khusus lawang sewu sekitar area jalan beberapa ratus meter harus temu jejer toko yang jual oleh khas semarang baik people baik vibe,-4,negatif
kenal anak anak kepada waris jaman belanda lawang sewu teman jelas orang pandu sekal di cerita horor entah benar tidak kami rasa pikir bangun sangat indah megah di lihat sejarah tahun diri bangun lengkap lorong bawah tanah yang kata guna ruang sekap siksa,-34,negatif
lawang sewu kenal wisatawan domestik hingga manca negara sekarang lebih bersih awat kesan angker lama lekat perlahan tiada salut buat perintah kota semarang terus rawat promosi bangun sejarah bagai destinasi wisata tidak lewat asa semarang,-13,negatif
dua kali ke sini akhir kali beberapa ubah letak mushala beberapa display saya sayang basement pernah fungsi penjara tidak kunjung tempat indah simpan banyak sejarah informasi kereta api negeri tidak perlu bingung kamu juga sewa tour guide dekat loket jalan lawang sewu asa lebih nyaman semua ramah santai interaksi buat yang doyan foto foto di eksplor habis deh,-25,negatif
jendela kamar hotel hadap lawang sewu jadi wajib jalan sebentar kemari bangun belanda awat baik bersih suguh sejarah bangun sebut tiket masuk umum rp ajar mahasiswa rp jasa pandu wisata ingin erti detail bangun kunjung hari minggu siang banyak rombong ajar turis mancanegara kunjung kemari yang bilang bangun angker saya tidak rasa apa apa tuh,-30,negatif
tempat bersih sangat tata rapi banyak tunjuk denah lokasi jelassayangnya akses bunker bawah tanah ditutuppadahal yang jadi daya tarik wisatawan kesanaall bagus,6,positif
cantik banget kalau malam tiket masuk ada guide yang ramah tawar diri kalau suka foto baik data jam an sampai jam an jadi hawa horor asa haha,-7,negatif
pertama kali masuk sini denger cerita nya dahulu pas sudah masuk benar saja dong merinding banget gedung memang keren parah sih buat foto foto vintage cocok banget lihat megah banget kalau semarang wajib banget kesini memang jadi icon semarang banget,-5,negatif
bangun tua tinggal belanda yang awat baik banyak sejarah kereta api indonesia rekomendasi libur keluarga yang sedikit ganggu belum ada lahan parkir khusus mesti parkir pinggir jalan,5,positif
datang siang hari sini kesan angker lama sebar media seperti asa justru kesan indah teduh tengah terik semarang,-17,negatif
sudah kali kesini banyak ubah makin bersih salah satu wajib kunjung kesemarang iconik banget tempat nyaman sejuk pasti bersih cuma kamar mandi yng harus baik over all bagus,-19,negatif
belum gedung kurang awat meski masuk cagar budaya jadi kantor buah departemen perintah banyak bagi gedung rusak tidak indah kesan angker sangat kuat kemudian ada serius perintah sekarang gedung alami ubah baik besar seluruh tampil gedung betul alami ubah sekarang gedung lihat baru memang kesan angker ada anggun jadi landmark kota semarang malam hari banyak wisatawan kunjung ayo semarang semarang tara semarang hebat,-18,negatif
kali kali semarang baru kali sempat mampir gedung lawang sewu tempat sangat bagus banyak bisa pakai spot foto rupa gedung sejarah khusus kembang per kereta api an indonesia cuma seperti kelola maksimal lebih baik sedia cafe resto buat unjung lebih betah mudah dapat makan minum kondisi butuh,-2,negatif
lawang sewu wajib kunjung kala semarang lawang sewu kenal sampai misteri angker banyak banget pintu coba saja hitung kalau selo banget wkwkluas men museum sejarah kereta api karena dahulu lawang sewu pernah jadi kayak stasiun begitu luar masih dalam komplek lawang sewu lokomotif bisa ajak foto,-14,negatif
lawang sewu gedung ribu pintu sudah kenal sejak lama atas misteri nya gedung lihat sangat kokoh pintu yang sangat banyak rupa bekas stasiun kereta api zaman jajah belanda di zaman jepang gedung guna tempat bantai manusia area bawah tanah lawang sewu kenal angker saat area bawah tanah lagi masuk unjung meski tua gedung ini lihat sangat awat baik sangat bersih,-18,negatif
salah satu tempat ikonik kota semarang tempat asa tengah kota sangat megah rupa tempat wisata wajib kunjung ke kota semarang,-14,negatif
tidak semarang nama kalau tidak sini sejarah tahu ulas sama yang lah harga tiket dewasa ke,1,positif
lawang sewu pernah bosen selalu kangen bangun lama masih awat baik juga sejarah kereta api lengkap,-17,negatif
tempat nyaman riah tidak dahulu kes angker renovasi tempat lebih bagus kunjung malam hari lampu dekorasi lampu hias di jalan pemuda nyala,10,positif
kalau semarang wajib banget datang kesini gedung kuno telah baru untuk foto dapat instagramable,-6,negatif
meski tengah kota yang kata minim parkir unjung yang bawa kendara mobil motor tidak perlu khawatir lokasi sedia parkir yang pada masuk lokasi dewasa bayar ribu anak ribu ruang bawah tanah bekas penjara perlu rogoh kocek ribu dengan guide nambah ribu lokasi sedia foodcourt dengan harga standar semarang lupa untuk kaum muslim sedia mushalla lokasi sebut dengan air wudhu yang insyaallah bersih lawang sewu dulu nya rupa kantor kereta api jaman belanda nis gedung kait dengan tempur hari disemarang juang ri dengan jepang perhati seni arsitektur akan temu arsitektur ciri khas belanda sana informasi kait pugar lawang sewu mulai dari ornamen kaca bata yang guna bagai tembok sampai dengan atap nama lawang sewu karena jumlah jendela dekat ribu pun aktual pintu jendela jadi satu pintu milik kurang lebih jendela besar khas arsitektur belanda sini dapat naik area atap yang kalau siang panas rasa penasaran akan kurang efek panas sebut para turis kunjung kesini tidak rugi sendiri x kunjung kunjung lanjut mau coba sendiri ruang bawah tanah malam hari buka untuk event tentu salam trip,-41,negatif
bangun heritage indonesia kurang awat saya harap kelola maupun perintah lebih fasilitas turis lebih banyak datang puas,-5,negatif
adalah ikon utama kota semarang ada yang istimewa sini tinggal historis museum bersih kurang jaga seperti awat padahal unjung sangat banyak selalu ramai tempat bagus spot foto baik area atau luar kunjung malam hari mungkin lebih kesan kurang tempat adalah ada tempat parkir resmi untuk masuk dalam bisa henti tepat depan pintu masuk lokasi ujung putar jalan,-32,negatif
akhir kunjung lawang sewu semarang rupa kota lahir ayah keluarga ulang kali datang ke sini seringkali punya waktu kunjung walaupun sering kali lewat puas lah foto sana,-3,negatif
trip rupa kali dua kunjung lawang sewu semarang saya kelola lebih benah lawang sewu ini rupa heritage dapat jadi cagar budaya kelas international mana sekarang masih jauh apabila banding konsep heritage nya,-22,negatif
bangun sejarah kuno bagus pas bagi lawang sewu arti pintu ribu tunjuk ruang bawah tanah taip kalau mau kesitu sewa boots karet area air tidak masuk jadi maaf jijik hehe masuk bawah gelap lembab,-32,negatif
bagus deh libur kesana kalau di semarang ramai tiap hari asyik pokok sana orang ramah bersih tempat bagus ini tempat buat prewedding uji nyali yang brani hehehehe,-12,negatif
alam haru takut jadi satu nilai sejarah tinggi bangga jadi orang semarang,-5,negatif
salah satu gedung sejarah baik semarang gedung konsep belanda banget meski banyak baik sana sini meski nama lawang sewu bangun milik jumlah pintu jendela capai angka konsep bangun belanda megah dingin banget didapetin sini,-1,negatif
cukup tantang meski siang hari utama bagi bawah tanah selamat nikmat sensai merinding bulu roma ketek pp,-12,negatif
lawang sewu tempat tarik cocok spot foto sekarang jadi bagus ramai kunjung banyak orang,1,positif
lumayan bagus ajar sejarah indonesia banyak gambar replika replika sejarah dalam terkadang live music sini,4,positif
buat foto sih asyik buat ajar sejarah jugakarena gedung lama jadi beberapa area asa singup agak takut saya iya guide bahkan cerita soal horor ya cerita soal sejarah padahal yang angkat nilai sejarah bukan soal mistis suguh live music masa libur lebaran pas banget mungkin buat kafe lengkap area wisatawan,-5,negatif
tempat sangat cocok foto selfi hati hati kalau sini hari minggu hari libur sangat ramai bangun kolonial jaman belanda renovasi bagus tiket masuk murah cuma rupiah,-5,negatif
cukup sulit dapat parkir kendara saat musim libur gedung sangat awat bersih letak tengah kota jadi sangat mudah temu lawang sewu,2,positif
kunjung malam hari lawang sewu nyata sama sekali seram lebih baik guna pandu wisata mereka terang sejarah lawang sewu paling penting mereka tahu spot yang bagus foto,-25,negatif
ada nuansa magis lebih pesona design struktur detail bangun belanda yang luar biasa sesuai nama lawang sewy banyak sekali pintu pintu yang dapat bangun sebut,1,positif
datang kesini langsung asa masuk mesin waktu hanyut nuansa kolonial masa konstruksi khas kolonial jadi suatu megah mewah takjub desain gedung benar benar beri suasana misterius meski gedung begitu bersih hangat awat banyak spot bagus foto sekaligus nikmat hembus angin apa citarasa seni saya yakin akan suka masterpiece satu apabila kunjung semarang jadi lawang sewu tempat tuju rekreasi dan rasa sensasi masuk lorong waktu,-21,negatif
buah ikon kota semarang yang kenal buka hingga jam malam yang suka sejarah bagus untuk kunjung buat foto asyik letak pinggir jalan besar sangat trlihat datang pagi hari untuk suasana segar jendela besar khas bangun belanda pohon besar tengah bangun yang sejuk datang malam hari untuk sensasi yang beda,8,positif
gedung pernah guna usaha jawat kereta api milik indah luar biasa selain pesona dia milik tampak aura magis nya tidak percaya datang malam hari,-28,negatif
unjung tempat pada pagi hari lawang sewu sekarang jadi lebih baik awat renovasi suasana sangat ramai jauh kesan seram mungkin pas kesini sedang siap acara tunjuk seni salah satu sekolah di semarang kunjung kesini sangat baik tambah wawas sejarah arsitektur gedung vintage jadi objek fotografi,-31,negatif
